height,youtube,nationality,gender
164.3932353,0,SG,F
165.3491151,8545393,SG,F
164.8219357,19775,SG,F
158.8757474,0,SG,F
163.6148721,2721426,SG,F
153.0624792,313352,SG,F
163.3684915,0,SG,F
162.7137895,22,SG,F
152.974037,0,SG,F
162.6795707,3,SG,F
163.9971968,867564,SG,F
166.4206898,375,SG,F
162.5552302,6059431,SG,F
160.6244255,411,SG,F
162.2658499,0,SG,F
163.0861969,0,SG,F
168.8053032,2,SG,F
163.2155603,117015,SG,F
166.4506568,0,SG,F
162.5099798,63,SG,F
159.3125897,169371,SG,F
161.0857784,0,SG,F
155.7462543,291635,SG,F
166.7137781,0,SG,F
159.4128188,4039654,SG,F
164.5861439,0,SG,F
170.4558539,272,SG,F
157.9782949,60701,SG,F
160.8737465,47269,SG,F
158.1981768,1595,SG,F
156.0951832,56,SG,F
162.0901575,90,SG,F
170.3131606,1436594,SG,F
165.0137992,5226,SG,F
163.7212787,41,SG,F
158.2368483,963,SG,F
160.9118687,1340,SG,F
160.6920444,3072946,SG,F
160.1557845,140999,SG,F
164.6025285,1281729,SG,F
161.1564052,0,SG,F
157.9049546,0,SG,F
170.6830097,86619,SG,F
161.644204,4,SG,F
156.2888727,184666,SG,F
167.6697642,0,SG,F
151.5540059,4848259,SG,F
157.787864,1,SG,F
155.9026349,59676,SG,F
160.5654919,5,SG,F
164.4846985,0,SG,F
168.1586566,14,SG,F
167.5317463,25,SG,F
149.6360555,108701,SG,F
168.1607296,0,SG,F
162.1491272,106486,SG,F
167.527328,6259,SG,F
166.9628345,0,SG,F
169.4113646,1170,SG,F
150.5854886,44714,SG,F
157.8289502,209,SG,F
157.0093822,11870,SG,F
172.0556958,0,SG,F
166.4140036,5737,SG,F
159.5565774,9358,SG,F
164.8798639,0,SG,F
160.847876,128536,SG,F
160.6723646,1542964,SG,F
163.1335224,117116,SG,F
150.7115898,14,SG,F
164.0787063,5626,SG,F
159.2069396,0,SG,F
162.3219104,6710,SG,F
154.6930788,55275,SG,F
164.7489401,4496,SG,F
165.3796763,4394178,SG,F
155.5965957,3019,SG,F
164.5402978,0,SG,F
165.2938795,1259,SG,F
157.0572248,402497,SG,F
158.1122047,0,SG,F
167.5743194,83108,SG,F
159.4287545,286,SG,F
166.6294579,3897,SG,F
155.4079126,2,SG,F
153.4466289,2957607,SG,F
155.8917169,297,SG,F
158.6256653,74,SG,F
158.3057195,0,SG,F
165.9472304,57711,SG,F
158.6147802,0,SG,F
162.6843512,6609,SG,F
161.2157627,9,SG,F
161.9688408,1736104,SG,F
159.8750732,993952,SG,F
162.0015982,1810015,SG,F
160.013952,415,SG,F
156.301689,592790,SG,F
158.3240136,0,SG,F
163.7434148,6459,SG,F
165.6165947,9804,SG,F
153.1425555,5681322,SG,F
169.3978459,5,SG,F
166.8950963,5359,SG,F
154.3488956,1842,SG,F
164.3679124,1780,SG,F
164.6850281,395195,SG,F
158.8534649,2,SG,F
151.7846119,0,SG,F
168.6551076,11,SG,F
161.69324,615539,SG,F
161.2660851,2532,SG,F
162.7410435,798965,SG,F
153.0199573,14688,SG,F
162.5345418,0,SG,F
157.4547622,518832,SG,F
162.4108084,0,SG,F
165.6767849,14417,SG,F
154.893685,552880,SG,F
165.6878969,126234,SG,F
166.2180296,127791,SG,F
151.3575851,5751,SG,F
165.9265144,0,SG,F
171.6275517,1909148,SG,F
172.9493804,0,SG,F
166.4418847,1386323,SG,F
158.4054517,1534,SG,F
167.07019,492884,SG,F
161.9831198,10,SG,F
167.1501225,45196,SG,F
158.9871086,9176173,SG,F
159.2832704,259571,SG,F
151.2289211,15001290,SG,F
159.6274043,10,SG,F
159.7512576,0,SG,F
159.1380935,0,SG,F
160.515303,245211,SG,F
158.1866759,17673,SG,F
159.3647902,588,SG,F
165.5527011,5959280,SG,F
169.7357017,2123457,SG,F
161.5547784,27819,SG,F
162.7344733,0,SG,F
164.9319537,0,SG,F
169.0748941,37,SG,F
155.1360148,0,SG,F
160.9522689,491662,SG,F
154.4186161,0,SG,F
162.3558427,6,SG,F
165.5246712,5219485,SG,F
159.5167493,0,SG,F
153.6636677,1965437,SG,F
161.2516472,1,SG,F
155.9804269,111096,SG,F
160.3049125,104357,SG,F
152.9063632,5600,SG,F
160.4152191,224689,SG,F
160.7172171,80718,SG,F
149.5345697,357663,SG,F
165.2654762,21,SG,F
168.0793731,27,SG,F
167.228313,660743,SG,F
167.1624124,156,SG,F
160.492984,157,SG,F
168.2192375,8757,SG,F
157.5762328,213084,SG,F
157.150297,0,SG,F
159.59675,529,SG,F
155.0870211,0,SG,F
168.3425072,8009668,SG,F
155.5047391,749781,SG,F
158.1665316,86189,SG,F
150.0123194,821204,SG,F
166.4179055,5,SG,F
157.1148625,0,SG,F
156.2196974,1,SG,F
162.7703925,0,SG,F
155.1844104,0,SG,F
169.4840145,2029069,SG,F
162.311565,204,SG,F
161.026211,0,SG,F
161.1625867,88,SG,F
167.7634627,46843,SG,F
148.0887041,0,SG,F
152.5716413,0,SG,F
170.1128832,2084104,SG,F
157.2648553,2961,SG,F
161.181135,11575985,SG,F
154.3654995,439163,SG,F
171.7274187,4019600,SG,F
162.292408,602921,SG,F
156.1510915,2468,SG,F
153.0594879,500,SG,F
165.0882934,12485484,SG,F
157.1265223,363,SG,F
163.4470336,0,SG,F
162.411733,3,SG,F
156.5504866,47,SG,F
167.3416849,422534,SG,F
167.4957234,1400,SG,F
170.2973883,0,SG,F
168.3625348,672204,SG,F
158.9455688,20975,SG,F
147.4575285,7041,SG,F
168.4756147,90036,SG,F
150.9515364,65,SG,F
160.5960158,0,SG,F
164.9373716,71883,SG,F
153.2272343,1705751,SG,F
159.115183,153460,SG,F
163.7112883,5272211,SG,F
161.9548361,0,SG,F
172.986851,8835468,SG,F
162.6572796,0,SG,F
155.0072537,265762,SG,F
160.2542846,3071,SG,F
161.8652192,72318,SG,F
168.0431722,6154,SG,F
161.0495476,1509075,SG,F
155.8658889,29185,SG,F
147.5726554,1,SG,F
164.2469272,61,SG,F
161.866387,0,SG,F
162.4108709,30,SG,F
167.1250386,51668,SG,F
163.3068595,27695,SG,F
157.7176411,0,SG,F
164.354462,282635,SG,F
162.2748708,24,SG,F
164.8157763,2,SG,F
161.3450307,0,SG,F
166.2013175,0,SG,F
164.461228,23381,SG,F
156.387604,26,SG,F
163.6612373,2420682,SG,F
159.4014903,17,SG,F
164.6003218,9914,SG,F
157.4941248,1805278,SG,F
161.4061461,101355,SG,F
153.51531,95093,SG,F
156.3129977,2124602,SG,F
162.7186722,222,SG,F
167.9710979,0,SG,F
159.5260554,0,SG,F
157.4893791,32993,SG,F
164.2405302,0,SG,F
166.3043868,10916,SG,F
160.90363,1130301,SG,F
160.8353411,364578,SG,F
165.1009214,103972,SG,F
165.2329085,2786,SG,F
161.6310456,8,SG,F
170.4692751,9195,SG,F
165.3090792,0,SG,F
166.8591376,362343,SG,F
159.7569736,33,SG,F
158.9621642,0,SG,F
160.0359609,13290,SG,F
150.4786279,1297,SG,F
171.831779,1834,SG,F
157.2767666,0,SG,F
155.6558309,53198,SG,F
163.6771024,136,SG,F
169.2142132,1594249,SG,F
156.8693687,22,SG,F
158.1869011,0,SG,F
167.1401978,119241,SG,F
163.6195016,0,SG,F
164.2112156,0,SG,F
158.9975826,0,SG,F
166.6504767,9,SG,F
162.0427038,2167046,SG,F
165.7736887,4387,SG,F
153.2447161,3522796,SG,F
157.5189659,831972,SG,F
154.5543311,6638982,SG,F
156.3699444,1213703,SG,F
155.8611486,3,SG,F
175.1878391,2,SG,F
162.3226458,0,SG,F
162.8980764,1195989,SG,F
166.1985663,2951,SG,F
169.9614365,0,SG,F
157.1149116,11619,SG,F
169.710309,16199,SG,F
161.882791,161823,SG,F
163.0906049,1992,SG,F
161.17594,757629,SG,F
164.9932342,5247191,SG,F
167.787325,241,SG,F
170.0398629,3331285,SG,F
173.9706306,103718,SG,F
161.3646853,2912241,SG,F
169.1052791,0,SG,F
156.186081,300014,SG,F
173.5814768,602,SG,F
146.193945,1510,SG,F
164.4105623,711,SG,F
163.7386708,3432818,SG,F
159.5569724,7,SG,F
161.9164162,0,SG,F
163.4106211,2738016,SG,F
160.9635284,1179,SG,F
162.0108695,0,SG,F
166.5269679,2277594,SG,F
158.1997954,1981,SG,F
161.8865785,166047,SG,F
156.5451747,7,SG,F
153.6037526,14356,SG,F
164.1403154,2628602,SG,F
155.3810534,3033789,SG,F
156.2291739,35,SG,F
163.8322167,21,SG,F
164.9118603,711712,SG,F
156.9511609,0,SG,F
160.773579,888316,SG,F
147.5426935,52936,SG,F
156.9430886,1667,SG,F
166.2323849,2485956,SG,F
168.4647467,2552342,SG,F
173.8477943,1513,SG,F
165.1756348,224807,SG,F
163.4939459,8,SG,F
158.6116,0,SG,F
157.6424595,107,SG,F
166.0562101,1613,SG,F
161.1461891,7985,SG,F
167.3515574,15756,SG,F
162.7029329,59850,SG,F
160.0690715,56238,SG,F
161.0395472,88,SG,F
154.7019825,5351560,SG,F
151.8918365,24229,SG,F
155.2675888,5258,SG,F
174.202709,261256,SG,F
155.3499842,2668519,SG,F
158.6239024,0,SG,F
167.3212853,7551,SG,F
157.0843006,0,SG,F
164.3557304,195645,SG,F
161.7472729,61425,SG,F
161.1846519,47959,SG,F
164.6349974,0,SG,F
163.5088388,136946,SG,F
154.8065448,0,SG,F
173.5400287,132,SG,F
163.5136536,0,SG,F
158.1074028,256,SG,F
157.5397111,133073,SG,F
161.6329803,6202111,SG,F
164.5980104,10604865,SG,F
162.1889638,0,SG,F
160.6799393,4716,SG,F
154.2993029,17181,SG,F
160.0390126,62736,SG,F
155.2474305,4,SG,F
165.2206602,43,SG,F
166.159844,845764,SG,F
159.7495318,12963063,SG,F
162.9235797,10,SG,F
157.7420032,0,SG,F
167.0391678,843107,SG,F
172.8533092,9838,SG,F
158.4938608,915568,SG,F
168.0703639,597969,SG,F
167.7166772,0,SG,F
152.8080156,64284,SG,F
158.3144077,17,SG,F
158.0815377,14063,SG,F
170.5463311,31710,SG,F
153.1314206,679,SG,F
161.1487948,4843252,SG,F
166.1138499,4,SG,F
162.4721402,0,SG,F
163.9789428,494694,SG,F
155.9463884,0,SG,F
170.260888,0,SG,F
170.6515987,4,SG,F
163.5586563,2,SG,F
163.5029601,349,SG,F
159.6889901,551,SG,F
162.5805854,0,SG,F
164.0990652,1308,SG,F
163.8078664,11725,SG,F
153.0796025,0,SG,F
166.0872959,35,SG,F
165.3208321,221,SG,F
157.7963783,31535,SG,F
155.592692,0,SG,F
163.5380677,10,SG,F
159.0075624,2322,SG,F
158.045054,73176,SG,F
157.78091,71007,SG,F
166.5478069,3287946,SG,F
165.5124674,9636884,SG,F
169.6737327,1594356,SG,F
165.6477597,9754,SG,F
150.8263058,245,SG,F
156.2935213,17352,SG,F
168.6555438,433547,SG,F
181.1610802,192674,SG,F
161.6255087,303,SG,F
160.4407861,127105,SG,F
162.1327437,651455,SG,F
164.4979703,0,SG,F
149.2291795,3032,SG,F
156.9878176,0,SG,F
168.9341316,7378,SG,F
165.6619904,0,SG,F
167.6196508,1261,SG,F
158.0611793,3118921,SG,F
166.87195,5,SG,F
157.2631157,0,SG,F
160.1972926,10,SG,F
156.3090209,606,SG,F
161.5795946,13009,SG,F
160.2138211,0,SG,F
148.6309481,4,SG,F
167.5192037,24,SG,F
166.0890334,1,SG,F
158.8541532,0,SG,F
172.6088544,1462213,SG,F
156.9364913,96,SG,F
162.3150363,8908,SG,F
164.6077978,2,SG,F
164.0705897,4131361,SG,F
165.5795815,1,SG,F
174.7185981,5938,SG,F
158.4592934,0,SG,F
162.3050534,161222,SG,F
163.7998962,6717036,SG,F
159.0150698,1130,SG,F
167.2083497,2153,SG,F
159.9717125,131,SG,F
151.5526927,1019,SG,F
168.6402143,384894,SG,F
163.1838524,4059439,SG,F
163.8896541,124,SG,F
161.5196849,912001,SG,F
173.8914706,133333,SG,F
157.2929809,4605,SG,F
166.5744028,1374,SG,F
166.0705504,379630,SG,F
160.3094794,0,SG,F
160.1734834,906,SG,F
157.8995148,0,SG,F
155.2876329,0,SG,F
155.0861646,2403,SG,F
164.3232966,0,SG,F
165.8092905,187,SG,F
159.621812,392508,SG,F
165.1528023,0,SG,F
162.6550704,15237,SG,F
169.5696661,7022527,SG,F
167.3091382,0,SG,F
163.3006211,898,SG,F
157.7307121,11241274,SG,F
166.6588641,635,SG,F
169.1597764,178,SG,F
161.0665344,89,SG,F
162.8175544,1016,SG,F
150.9589171,3154,SG,F
168.0234837,139516,SG,F
168.442555,455575,SG,F
143.8756622,35,SG,F
162.0926559,219,SG,F
158.1940055,983133,SG,F
159.8188681,10001,SG,F
166.8330951,177,SG,F
172.1736623,153281,SG,F
157.401462,0,SG,F
161.374966,8365,SG,F
160.6678928,0,SG,F
163.4531048,3733,SG,F
158.560997,230,SG,F
158.5800721,1751546,SG,F
157.9845025,964743,SG,F
152.0057417,5371,SG,F
157.7540462,18,SG,F
163.6284828,19769698,SG,F
163.0778077,1635364,SG,F
166.4808603,1091552,SG,F
158.605449,388899,SG,F
168.9320266,190492,SG,F
159.94095,11523,SG,F
170.0954095,74585,SG,F
156.1399159,579,SG,F
165.5061047,391,SG,F
161.7327045,0,SG,F
160.5992117,24,SG,F
159.4145826,0,SG,F
157.6770769,0,SG,F
159.0461794,167774,SG,F
178.7015023,164,SG,F
165.3022303,1,SG,F
168.2492685,66,SG,F
162.42264,57642,SG,F
158.9938253,17473308,SG,F
167.3841596,2122,SG,F
163.9164642,6665,SG,F
166.8164504,111648,SG,F
161.1915756,0,SG,F
159.8248667,53794,SG,F
154.2966585,0,SG,F
154.8796285,420,SG,F
146.9143458,278,SG,F
165.5502258,996287,SG,F
148.9720967,167,SG,F
157.4135872,0,SG,F
168.9278415,2268,SG,F
165.850731,20430,SG,F
159.6454224,37,SG,F
159.0524386,0,SG,F
162.4376607,918242,SG,F
158.2528518,70266,SG,F
163.8112605,3444,SG,F
165.5267676,134,SG,F
157.5300069,0,SG,F
164.4793129,150194,SG,F
164.6473281,7,SG,F
171.3527445,996551,SG,F
164.1328586,5798,SG,F
169.7915863,4591706,SG,F
162.2686692,18464,SG,F
160.7875947,318086,SG,F
152.4736886,0,SG,F
160.459403,39,SG,F
168.6619479,1096735,SG,F
164.9658508,0,SG,F
162.1954077,1199,SG,F
168.4517498,175285,SG,F
159.5464732,1349,SG,F
159.3706041,831,SG,F
168.6170359,100630,SG,F
174.8307092,855,SG,F
152.7107786,20,SG,F
153.925351,659,SG,F
156.3214597,6013937,SG,F
156.06163,238,SG,F
161.5831948,243969,SG,F
155.7523524,4556314,SG,F
159.8180334,11,SG,F
158.4452524,1611213,SG,F
149.2100568,64,SG,F
167.6801828,2458,SG,F
171.9696157,737167,SG,F
153.4448858,5190,SG,F
167.5226579,10574567,SG,F
164.6814765,1287318,SG,F
157.5604454,261446,SG,F
161.4955171,83538,SG,F
167.701101,7270057,SG,F
168.1473108,716769,SG,F
165.2534034,0,SG,F
166.1282533,13868883,SG,F
163.2987109,175142,SG,F
165.793481,286,SG,F
169.2888244,6633201,SG,F
163.0582907,892899,SG,F
160.0697407,511232,SG,F
163.4642596,232283,SG,F
151.2267357,0,SG,F
172.9407845,1305,SG,F
173.6859178,5,SG,F
161.0457844,5,SG,F
166.0526195,817911,SG,F
162.1975989,33094,SG,F
171.081211,0,SG,F
161.2900822,0,SG,F
169.3342206,10443,SG,F
153.5360887,705792,SG,F
168.8366816,28324,SG,F
157.2014122,193,SG,F
150.2034155,0,SG,F
153.9826098,34,SG,F
167.2271621,369501,SG,F
168.6693311,0,SG,F
164.2576277,0,SG,F
157.0847483,1568,SG,F
160.8151243,0,SG,F
161.5062251,71975,SG,F
165.6420839,899,SG,F
152.2623851,0,SG,F
156.634927,254,SG,F
162.7693503,409,SG,F
159.2455624,0,SG,F
162.7815958,46862,SG,F
154.0723188,2736488,SG,F
163.4825754,5915512,SG,F
156.2327426,3694286,SG,F
161.898298,604008,SG,F
153.8869398,1442,SG,F
163.0940879,4010292,SG,F
164.6368437,0,SG,F
157.0817163,0,SG,F
166.39274,1415107,SG,F
158.3703852,12,SG,F
151.2398381,281510,SG,F
159.3890598,4941,SG,F
166.321182,2,SG,F
168.2835274,71946,SG,F
167.8023871,0,SG,F
160.2251046,12959,SG,F
151.2616662,1088,SG,F
168.1559366,36,SG,F
161.9792471,7,SG,F
154.4414212,355,SG,F
157.6345036,3575,SG,F
163.1325627,146,SG,F
153.3859145,6,SG,F
156.7157815,371,SG,F
167.9684978,0,SG,F
165.644021,5644422,SG,F
159.3812893,19,SG,F
162.9414183,76791,SG,F
162.069882,117788,SG,F
162.3422518,44,SG,F
152.8870803,51660,SG,F
162.1372941,0,SG,F
161.9431773,4792497,SG,F
154.0385558,11711,SG,F
165.2648423,0,SG,F
158.0301352,2421,SG,F
162.1797491,7154399,SG,F
161.0423842,23,SG,F
154.6366002,4877785,SG,F
160.1252961,17006,SG,F
163.6858561,49,SG,F
158.531549,1413517,SG,F
161.3756887,518290,SG,F
161.9304901,90,SG,F
158.0842828,2804697,SG,F
154.1512324,9,SG,F
155.064153,28,SG,F
162.5516012,0,SG,F
157.4746079,5529923,SG,F
162.918709,854659,SG,F
148.0367448,540,SG,F
155.2971608,240,SG,F
165.5941732,138968,SG,F
156.2367452,0,SG,F
160.8705455,5483061,SG,F
164.5989736,2459,SG,F
173.5416839,0,SG,F
160.965004,287,SG,F
178.2966647,894,SG,F
157.9971391,2491,SG,F
156.1921543,0,SG,F
165.3644669,0,SG,F
172.2903162,73251,SG,F
162.1727012,2828136,SG,F
154.6952524,1445,SG,F
160.6245323,1916,SG,F
145.7249976,0,SG,F
167.8660706,2852637,SG,F
169.6078519,47418,SG,F
168.288911,2,SG,F
169.5133907,397958,SG,F
161.1081268,388847,SG,F
153.9392298,0,SG,F
157.2974526,43448,SG,F
157.0113265,0,SG,F
165.932084,2619066,SG,F
171.4709798,1030,SG,F
167.7545239,6527,SG,F
155.2272528,41885,SG,F
166.1616118,302494,SG,F
153.1145176,32264,SG,F
164.3648084,2,SG,F
163.2397978,348290,SG,F
166.4774439,324,SG,F
166.3892805,85,SG,F
172.9723952,2766,SG,F
167.4141686,4,SG,F
158.1434337,10520,SG,F
160.9659984,105293,SG,F
160.5843134,0,SG,F
163.0445679,68,SG,F
156.2758143,5258567,SG,F
156.5100674,29,SG,F
155.7579985,0,SG,F
167.68954,5761814,SG,F
165.8309004,6256732,SG,F
162.5890387,24,SG,F
166.4382524,0,SG,F
165.3827074,29,SG,F
161.9275939,0,SG,F
157.9624065,392275,SG,F
163.5851412,3,SG,F
160.8499153,5347,SG,F
154.8078175,44754,SG,F
157.4095257,3,SG,F
164.5635624,1,SG,F
159.7195502,90,SG,F
167.3729853,6257326,SG,F
165.3378197,16226,SG,F
152.8798719,0,SG,F
161.0383728,7315,SG,F
156.3257875,997,SG,F
161.4092042,166280,SG,F
150.1202423,0,SG,F
178.0016325,1314301,SG,F
172.9631796,19,SG,F
154.3335842,27834,SG,F
174.5674805,7361320,SG,F
161.3248925,2,SG,F
168.8544699,10078,SG,F
174.8816288,18497,SG,F
161.7980683,12426478,SG,F
173.2019905,16708,SG,F
166.1598846,0,SG,F
160.7250828,229009,SG,F
170.6467346,2824155,SG,F
158.6620752,495843,SG,F
166.070048,49877,SG,F
164.8394633,197016,SG,F
149.4441973,608976,SG,F
156.3590046,40,SG,F
164.8226605,48173,SG,F
163.1209101,2139207,SG,F
167.6546412,1150,SG,F
160.7059749,284384,SG,F
163.21006,349843,SG,F
150.8337571,1,SG,F
165.782287,1,SG,F
158.3358621,289699,SG,F
166.5137425,300793,SG,F
162.5162751,48720,SG,F
161.2414911,117381,SG,F
163.4914241,421,SG,F
158.116262,0,SG,F
157.367216,501642,SG,F
161.9546438,3,SG,F
168.8066656,1,SG,F
174.5701975,309718,SG,F
161.664935,13,SG,F
168.1642091,178,SG,F
151.264546,172621,SG,F
160.6796493,0,SG,F
165.2626434,0,SG,F
163.7212828,495114,SG,F
164.4492566,14,SG,F
164.3418529,265,SG,F
157.0294048,4970,SG,F
166.2876112,21,SG,F
162.4293781,0,SG,F
160.0428417,1317982,SG,F
158.6167214,122517,SG,F
167.4601021,17964,SG,F
169.1680118,0,SG,F
159.0283592,12348,SG,F
167.148139,1654,SG,F
164.1940617,0,SG,F
154.8122093,1748533,SG,F
157.2367888,733994,SG,F
159.4622969,2444760,SG,F
157.6367516,692564,SG,F
163.8996246,0,SG,F
169.1490894,199892,SG,F
170.3813228,0,SG,F
159.6008117,48,SG,F
169.8785341,200,SG,F
162.1522299,43,SG,F
162.6315287,54947,SG,F
169.0153979,47427,SG,F
169.1141333,12,SG,F
153.3442021,23106,SG,F
158.2571197,182472,SG,F
161.9555388,161885,SG,F
159.7477626,189,SG,F
164.7975638,0,SG,F
159.7576569,0,SG,F
170.2587522,222951,SG,F
161.0106268,0,SG,F
161.8044785,8318,SG,F
151.9499454,12798,SG,F
155.4163502,122933,SG,F
158.0828457,4037,SG,F
174.8065189,0,SG,F
167.5706452,1589220,SG,F
162.4153878,0,SG,F
163.223983,0,SG,F
174.3191488,19,SG,F
167.044149,100,SG,F
167.8179499,312,SG,F
167.0929842,129,SG,F
160.4925344,64550,SG,F
169.5538046,113,SG,F
157.5261542,3102817,SG,F
163.279682,5577,SG,F
161.0061658,0,SG,F
169.2845739,0,SG,F
160.4625905,612,SG,F
160.5529574,69765,SG,F
148.5436216,6687,SG,F
160.0869424,81,SG,F
164.8646714,10995,SG,F
162.012646,2934235,SG,F
153.5119235,6121801,SG,F
160.9905782,35192,SG,F
155.6631379,40036,SG,F
162.7667942,2193,SG,F
159.0936962,319,SG,F
160.5418131,7071,SG,F
162.2676542,7306,SG,F
156.4587682,0,SG,F
156.9998654,1440728,SG,F
155.0368198,2079263,SG,F
159.6970693,77,SG,F
168.9670164,0,SG,F
161.2018157,606,SG,F
147.8587308,0,SG,F
169.9935418,16136074,SG,F
166.7309658,4071,SG,F
162.4194265,0,SG,F
160.5741467,847,SG,F
164.4303253,0,SG,F
158.4711652,2692,SG,F
161.3664681,0,SG,F
169.7082033,39267,SG,F
163.9229524,477590,SG,F
158.7048568,3,SG,F
153.5315541,166821,SG,F
164.2341052,301886,SG,F
163.6410454,0,SG,F
163.123864,0,SG,F
165.8591604,0,SG,F
161.8499418,400,SG,F
160.4707907,1249,SG,F
149.6974474,200772,SG,F
166.2909487,1,SG,F
169.9588185,231,SG,F
161.5098084,109,SG,F
164.8620509,6784,SG,F
169.5950045,427036,SG,F
157.8327228,104869,SG,F
157.9431899,231,SG,F
166.0085201,152071,SG,F
163.9199933,2083,SG,F
165.5635996,2,SG,F
164.6994635,669420,SG,F
150.8485402,21716,SG,F
159.4744218,17,SG,F
169.7647816,5,SG,F
161.312148,4495381,SG,F
159.4907264,10,SG,F
155.798526,66575,SG,F
152.0765509,36,SG,F
157.6870836,1254770,SG,F
171.0890663,0,SG,F
161.0039768,2684662,SG,F
168.2599311,811525,SG,F
162.5370854,62,SG,F
159.7956244,7104,SG,F
168.3684821,33389,SG,F
155.5394365,49,SG,F
158.4177119,805,SG,F
160.8316294,19647,SG,F
158.4823694,727198,SG,F
161.233868,0,SG,F
176.3165628,15915,SG,F
167.4776396,5,SG,F
164.321398,443889,SG,F
163.4683533,20,SG,F
163.8820742,107790,SG,F
167.488524,197,SG,F
158.9782564,137731,SG,F
165.6869568,75029,SG,F
161.3202587,177,SG,F
158.9073775,1467,SG,F
164.1860715,415172,SG,F
172.3633433,5196937,SG,F
165.6626332,130871,SG,F
163.4462817,1,SG,F
176.3433722,4996,SG,F
162.5509354,0,SG,F
177.5320029,30298,SG,F
159.4372676,126950,SG,F
167.6566605,1495173,SG,F
158.4343092,947881,SG,F
165.3306185,1369,SG,F
165.4043486,210650,SG,F
163.6383446,0,SG,F
163.0549354,155,SG,F
167.3967294,162,SG,F
158.8376622,168450,SG,F
162.8354566,101,SG,F
163.6270088,0,SG,F
167.2569868,0,SG,F
164.3556958,9282804,SG,F
165.9195258,0,SG,F
155.0535977,36694,SG,F
154.5190912,0,SG,F
158.0266966,6328,SG,F
151.9817596,473148,SG,F
167.4239911,53043,SG,F
170.6557326,5358830,SG,F
159.5570201,7737809,SG,F
165.459274,0,SG,F
151.7166426,198940,SG,F
154.2819222,8244670,SG,F
170.8232784,13402916,SG,F
161.1533328,0,SG,F
157.4297129,3865645,SG,F
161.0610521,7313,SG,F
164.0250277,0,SG,F
163.9816341,5294087,SG,F
167.2507182,75,SG,F
161.7157438,232,SG,F
158.3701159,25278,SG,F
157.4647895,14089051,SG,F
162.4776469,540283,SG,F
152.0202347,1,SG,F
166.4963002,24,SG,F
166.8802358,6,SG,F
170.626061,147816,SG,F
163.5494919,80354,SG,F
156.8123146,173491,SG,F
159.348048,1562825,SG,F
159.1745786,748843,SG,F
173.015541,1536898,SG,F
160.6554645,98646,SG,F
150.2948089,41,SG,F
159.3079247,0,SG,F
163.6323854,4,SG,F
162.4939683,26377,SG,F
161.4216632,0,SG,F
153.8643232,1067333,SG,F
168.0397828,1467049,SG,F
165.1843125,4357,SG,F
169.8015889,268,SG,F
164.0795138,2194096,SG,F
164.5975198,123618,SG,F
153.8761503,4108490,SG,F
162.353071,0,SG,F
173.6443578,526062,SG,F
156.9810188,0,SG,F
155.1293171,1,SG,F
166.9541289,0,SG,F
149.7362412,14126,SG,F
162.0676829,184039,SG,F
158.261116,0,SG,F
166.7499949,21119,SG,F
159.2828487,50890,SG,F
167.5873483,0,SG,F
155.5123726,32994,SG,F
162.4672505,0,SG,F
166.0600068,111034,SG,F
173.3950414,3,SG,F
159.2955558,1,SG,F
161.3691405,70540,SG,F
167.6494545,5768853,SG,F
162.5744513,16122,SG,F
166.0037473,58,SG,F
154.7195599,692,SG,F
161.0085362,36653,SG,F
161.0512905,57,SG,F
162.0350304,150329,SG,F
170.0179846,25,SG,F
154.5399519,17,SG,F
164.3278321,619,SG,F
162.8530351,581722,SG,F
166.1436703,3357019,SG,F
156.9371683,0,SG,F
164.998745,2,SG,F
164.630263,352464,SG,F
157.0552995,2185,SG,F
165.6433902,1,SG,F
159.0401701,115535,SG,F
153.987988,60892,SG,F
168.3767271,1,SG,F
161.557237,0,SG,F
161.6556818,61,SG,F
155.957586,20737,SG,F
165.4482654,0,SG,F
163.7422435,452069,SG,F
155.9677855,6358389,SG,F
162.9361305,79,SG,F
156.2892114,0,SG,F
161.6937556,614,SG,F
152.439085,311282,SG,F
160.0735146,3081,SG,F
169.3567585,30238,SG,F
160.513665,153014,SG,F
162.7452975,1866312,SG,F
175.117305,13796,SG,F
162.0556603,26,SG,F
156.739611,1673960,SG,F
162.5143741,31656,SG,F
163.6285599,0,SG,F
167.9648578,2186,SG,F
168.6935498,71,SG,F
162.8545593,59,SG,F
161.6942447,10529,SG,F
166.018679,38,SG,F
170.3964751,54015,SG,F
158.675079,852673,SG,F
161.4439023,0,SG,F
156.6427179,17292,SG,F
158.97262,19904901,SG,F
162.521642,1675531,SG,F
162.3219139,0,SG,F
155.5894709,0,SG,F
155.280159,0,SG,F
160.9261232,0,SG,F
144.9355171,65,SG,F
166.5620614,209293,SG,F
156.8844959,230716,SG,F
151.4543988,1359,SG,F
150.735838,9,SG,F
162.223239,642373,SG,F
157.2431067,0,SG,F
155.5932415,0,SG,F
163.3958743,2,SG,F
163.4499075,160290,SG,F
161.2262831,46782,SG,F
163.3068667,1,SG,F
168.8191949,14743,SG,F
154.6884194,3872616,SG,F
170.2568877,0,SG,F
166.415231,19697,SG,F
154.471897,19187,SG,F
155.6739771,5,SG,F
165.0259253,2409327,SG,F
163.0796875,112,SG,F
161.4656088,822,SG,F
177.9235771,3,SG,F
157.4251851,0,SG,F
161.2733278,0,SG,F
